Id,Neighborhood,MS Zoning_RM,Land Contour_HLS,Roof Style_Mansard,Exterior 1st_BrkFace,Bsmt Exposure_Gd,Functional_Typ,Sale Type_New,MS SubClass Kitchen AbvGr,Lot Frontage Overall Qual,Lot Area Overall Qual,Lot Area Screen Porch,Lot Area Heating QC,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Bsmt Full Bath,Overall Qual TotRms AbvGrd,Overall Qual Fireplaces,Overall Qual Garage Area,Overall Qual Exter Qual,Overall Qual age_when_sold,Overall Cond Total Bsmt SF,Overall Cond 1st Flr SF,Overall Cond Gr Liv Area,Year Remod/Add^2,Mas Vnr Area Garage Cars,Mas Vnr Area Pool Area,Mas Vnr Area Misc Val,BsmtFin SF 1 Garage Cars,BsmtFin SF 1 Mo Sold,BsmtFin SF 1 Heating QC,BsmtFin SF 2 Pool Area,Total Bsmt SF Garage Cars,1st Flr SF Heating QC,Gr Liv Area Heating QC,Gr Liv Area Kitchen Qual,Bsmt Full Bath Exter Qual,Bsmt Half Bath Misc Val,Full Bath Wood Deck SF,Kitchen AbvGr age_when_sold,Fireplaces Garage Cars,Fireplaces Exter Qual,Garage Area Kitchen Qual,Kitchen Qual age_when_sold,Exter Qual age_when_sold
1611,0,0,0,0,0,0,0,0,70.0,338.0470162748644,283000.0,0.0,283000.0,25.0,9180.0,0.0,35.0,0.0,1440.0,10.0,540.0,686.0,1150.0,1836.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,5750.0,9180.0,3672.0,0.0,0.0,0.0,108.0,0.0,0.0,576.0,216.0,216.0
2532,0,0,0,0,0,0,1,0,80.0,375.0,48750.0,0.0,39000.0,25.0,4900.0,0.0,30.0,0.0,1920.0,10.0,195.0,4900.0,4900.0,4900.0,3869089.0,0.0,0.0,0.0,400.0,4000.0,1600.0,0.0,980.0,3920.0,3920.0,1960.0,0.0,0.0,136.0,39.0,0.0,0.0,768.0,78.0,78.0
1081,1,0,0,0,0,1,1,0,120.0,473.2658227848101,27580.0,567360.0,19700.0,49.0,10185.0,7.0,42.0,7.0,4508.0,21.0,35.0,7075.0,7275.0,7275.0,4012009.0,429.0,0.0,0.0,3219.0,8584.0,5365.0,0.0,4245.0,7275.0,7275.0,4365.0,3.0,0.0,312.0,5.0,3.0,3.0,1932.0,15.0,15.0
1692,1,0,0,0,0,1,1,1,60.0,963.0,122769.0,0.0,68205.0,81.0,23904.0,9.0,72.0,9.0,9360.0,36.0,0.0,9670.0,9715.0,13280.0,4028049.0,1368.0,0.0,0.0,3912.0,15648.0,6520.0,0.0,5802.0,9715.0,13280.0,10624.0,4.0,0.0,536.0,0.0,3.0,4.0,4160.0,0.0,0.0
2520,1,0,0,0,0,1,1,0,120.0,288.0,29120.0,0.0,10920.0,64.0,8288.0,8.0,32.0,8.0,3872.0,24.0,208.0,5180.0,5180.0,5180.0,3920400.0,0.0,0.0,0.0,1720.0,7740.0,2580.0,0.0,2072.0,3108.0,3108.0,3108.0,3.0,0.0,133.0,26.0,2.0,3.0,1452.0,78.0,78.0
276,0,0,0,0,0,0,1,0,180.0,375.0,49125.0,0.0,29475.0,25.0,8320.0,0.0,40.0,0.0,0.0,10.0,225.0,0.0,8320.0,8320.0,3861225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4992.0,4992.0,3328.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0
1992,0,1,0,0,0,0,1,0,50.0,300.0,48000.0,0.0,38400.0,25.0,7360.0,0.0,30.0,0.0,1250.0,10.0,410.0,5616.0,6736.0,11776.0,3976036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,3368.0,5888.0,4416.0,0.0,0.0,0.0,82.0,0.0,0.0,750.0,246.0,164.0
663,0,0,0,0,0,0,1,0,30.0,180.0,10800.0,0.0,21600.0,4.0,1198.0,2.0,8.0,0.0,0.0,2.0,138.0,2080.0,2995.0,2995.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.0,2396.0,1797.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,207.0,69.0
418,0,0,0,0,0,0,1,0,120.0,168.0,14728.0,0.0,6312.0,49.0,5852.0,0.0,35.0,0.0,2415.0,14.0,231.0,5016.0,5016.0,5016.0,3904576.0,0.0,0.0,0.0,536.0,5360.0,1608.0,0.0,836.0,2508.0,2508.0,1672.0,0.0,0.0,150.0,33.0,0.0,0.0,690.0,66.0,66.0
1733,1,0,0,0,0,0,1,1,60.0,378.0,58374.0,0.0,48645.0,36.0,10476.0,6.0,36.0,6.0,2100.0,18.0,6.0,3490.0,3490.0,8730.0,4028049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.0,3490.0,8730.0,5238.0,3.0,0.0,0.0,1.0,3.0,3.0,1050.0,3.0,3.0
2359,1,0,0,0,0,0,1,0,20.0,480.0,60000.0,0.0,30000.0,36.0,6618.0,0.0,36.0,0.0,2772.0,12.0,192.0,6618.0,6618.0,6618.0,3896676.0,352.0,0.0,0.0,1510.0,4530.0,2265.0,0.0,2206.0,3309.0,3309.0,2206.0,0.0,0.0,590.0,32.0,0.0,0.0,924.0,64.0,64.0
253,1,0,0,0,0,0,1,0,20.0,448.0,51520.0,0.0,36800.0,49.0,8554.0,0.0,42.0,0.0,4305.0,21.0,0.0,6110.0,6110.0,6110.0,4040100.0,160.0,0.0,0.0,48.0,72.0,120.0,0.0,2444.0,6110.0,6110.0,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,0.0,0.0
1518,0,0,0,0,0,0,1,0,75.0,300.0,42000.0,0.0,42000.0,25.0,10960.0,0.0,40.0,5.0,1200.0,10.0,345.0,5760.0,8416.0,17536.0,3988009.0,0.0,0.0,0.0,378.0,2646.0,1890.0,0.0,720.0,5260.0,10960.0,6576.0,0.0,0.0,524.0,69.0,1.0,2.0,720.0,207.0,138.0
2035,0,1,0,0,0,0,1,0,50.0,300.0,54000.0,1134000.0,27000.0,36.0,8250.0,0.0,36.0,6.0,3264.0,12.0,420.0,4680.0,4680.0,8250.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,2340.0,4125.0,4125.0,0.0,0.0,0.0,70.0,1.0,2.0,1632.0,210.0,140.0
2919,0,1,0,0,0,0,1,0,160.0,84.0,6104.0,0.0,4578.0,16.0,4368.0,0.0,20.0,0.0,0.0,8.0,144.0,2730.0,2730.0,5460.0,3880900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.0,3276.0,2184.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,72.0,72.0
1540,1,0,0,0,0,0,1,0,50.0,490.0,86744.0,0.0,61960.0,49.0,15127.0,7.0,56.0,14.0,3542.0,14.0,406.0,7488.0,10962.0,19449.0,4000000.0,0.0,0.0,0.0,870.0,1740.0,2175.0,0.0,1664.0,6090.0,10805.0,6483.0,2.0,0.0,0.0,58.0,4.0,4.0,1518.0,174.0,116.0
2120,1,0,0,0,0,0,1,0,20.0,298.6363636363636,71085.0,0.0,56868.0,25.0,5110.0,0.0,30.0,0.0,3735.0,10.0,65.0,5110.0,5110.0,5110.0,3976036.0,0.0,0.0,0.0,1100.0,4400.0,2200.0,0.0,2044.0,4088.0,4088.0,2044.0,0.0,0.0,0.0,13.0,0.0,0.0,1494.0,26.0,26.0
1674,0,0,0,0,0,0,1,0,120.0,198.0,24678.0,0.0,20565.0,36.0,8022.0,0.0,30.0,6.0,3066.0,18.0,36.0,6685.0,6685.0,6685.0,4004001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674.0,6685.0,6685.0,4011.0,0.0,0.0,272.0,6.0,2.0,3.0,1533.0,18.0,18.0
256,1,0,0,0,0,0,1,0,80.0,480.0,52896.0,0.0,35264.0,36.0,6312.0,6.0,36.0,0.0,2640.0,12.0,234.0,7070.0,7364.0,7364.0,3884841.0,160.0,0.0,0.0,1008.0,3024.0,2016.0,0.0,2020.0,4208.0,4208.0,2104.0,2.0,0.0,0.0,39.0,0.0,0.0,880.0,78.0,78.0
2361,0,0,0,0,0,0,1,0,20.0,284.0,37412.0,0.0,37412.0,16.0,3456.0,0.0,20.0,0.0,1120.0,8.0,144.0,4320.0,4320.0,4320.0,3880900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.0,3456.0,3456.0,1728.0,0.0,0.0,0.0,36.0,0.0,0.0,560.0,72.0,72.0
978,0,1,0,0,0,0,1,0,180.0,84.0,5908.0,0.0,4431.0,16.0,2520.0,4.0,12.0,0.0,1144.0,8.0,156.0,2520.0,2520.0,2520.0,3880900.0,0.0,0.0,0.0,509.0,2036.0,1527.0,0.0,630.0,1890.0,1890.0,1260.0,2.0,0.0,0.0,39.0,0.0,0.0,572.0,78.0,78.0
2280,0,1,0,0,0,0,1,0,120.0,372.0,40260.0,0.0,33550.0,36.0,5616.0,12.0,18.0,0.0,2760.0,12.0,66.0,4600.0,4680.0,4680.0,3988009.0,268.0,0.0,0.0,32.0,96.0,80.0,0.0,1840.0,4680.0,4680.0,1872.0,4.0,0.0,0.0,11.0,0.0,0.0,920.0,22.0,22.0
2095,1,0,0,0,0,0,1,0,60.0,574.0,79009.0,0.0,45148.0,49.0,13874.0,0.0,49.0,7.0,4025.0,21.0,126.0,4842.0,7050.0,11892.0,3956121.0,680.0,0.0,0.0,842.0,421.0,1684.0,0.0,1614.0,4700.0,7928.0,5946.0,0.0,0.0,0.0,18.0,2.0,3.0,1725.0,54.0,54.0
1709,1,0,0,0,0,0,1,0,60.0,792.0,96792.0,0.0,60495.0,64.0,19744.0,8.0,80.0,8.0,6976.0,24.0,24.0,5680.0,5680.0,12340.0,4016016.0,1164.0,0.0,0.0,2910.0,5820.0,4850.0,0.0,3408.0,5680.0,12340.0,7404.0,3.0,0.0,368.0,3.0,3.0,3.0,2616.0,9.0,9.0
2801,1,0,0,0,0,0,1,0,60.0,525.0,68250.0,0.0,48750.0,49.0,14679.0,7.0,56.0,7.0,4081.0,14.0,56.0,6648.0,6648.0,12582.0,3992004.0,0.0,0.0,0.0,1950.0,5850.0,4875.0,0.0,2216.0,5540.0,10485.0,6291.0,2.0,0.0,506.0,8.0,2.0,2.0,1749.0,24.0,16.0
1246,0,0,0,0,0,0,1,0,20.0,300.0,57780.0,0.0,57780.0,25.0,4410.0,5.0,20.0,0.0,1200.0,10.0,280.0,4320.0,5292.0,5292.0,3810304.0,52.0,0.0,0.0,148.0,740.0,740.0,0.0,720.0,4410.0,4410.0,2646.0,2.0,0.0,0.0,56.0,0.0,0.0,720.0,168.0,112.0
2373,0,1,0,0,0,0,1,0,160.0,126.0,10080.0,0.0,5040.0,36.0,5922.0,0.0,30.0,6.0,1728.0,12.0,204.0,2415.0,2415.0,4935.0,3888784.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,1449.0,2961.0,1974.0,0.0,0.0,0.0,34.0,1.0,2.0,576.0,68.0,68.0
1055,1,0,0,0,0,0,1,1,20.0,784.0,101632.0,0.0,63520.0,64.0,12656.0,8.0,56.0,0.0,7240.0,24.0,8.0,7910.0,7910.0,7910.0,4028049.0,906.0,0.0,0.0,3036.0,1012.0,5060.0,0.0,4746.0,7910.0,7910.0,4746.0,3.0,0.0,418.0,1.0,0.0,0.0,2715.0,3.0,3.0
2017,0,1,0,0,0,0,1,0,50.0,255.0,30600.0,0.0,24480.0,25.0,6405.0,5.0,30.0,0.0,1895.0,10.0,405.0,4536.0,5418.0,7686.0,3802500.0,0.0,0.0,0.0,702.0,2808.0,1404.0,0.0,1512.0,3612.0,5124.0,3843.0,2.0,0.0,25.0,81.0,0.0,0.0,1137.0,243.0,162.0
1099,1,0,0,0,0,0,1,0,75.0,672.0,77280.0,0.0,48300.0,64.0,17592.0,0.0,72.0,8.0,4128.0,24.0,88.0,5865.0,5910.0,10995.0,3988009.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,2346.0,5910.0,10995.0,6597.0,0.0,0.0,0.0,11.0,2.0,3.0,1548.0,33.0,33.0
1344,0,1,0,0,0,0,0,0,30.0,338.0470162748644,30600.0,0.0,24480.0,25.0,4040.0,0.0,30.0,0.0,820.0,10.0,315.0,0.0,4848.0,4848.0,3980025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,3232.0,1616.0,0.0,0.0,0.0,63.0,0.0,0.0,328.0,126.0,126.0
835,1,0,0,0,0,1,0,0,60.0,298.6363636363636,143490.0,6457050.0,86094.0,25.0,10630.0,0.0,35.0,0.0,2690.0,10.0,210.0,5065.0,5800.0,10630.0,3869089.0,0.0,0.0,0.0,498.0,1494.0,747.0,0.0,2026.0,3480.0,6378.0,4252.0,0.0,0.0,972.0,42.0,0.0,0.0,1076.0,84.0,84.0
1117,1,0,0,0,0,0,1,1,20.0,637.0,85918.0,0.0,61370.0,49.0,9996.0,0.0,42.0,0.0,3878.0,21.0,0.0,7085.0,7140.0,7140.0,4032064.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.0,7140.0,7140.0,5712.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,0.0
2043,0,1,0,0,0,0,1,0,45.0,275.0,21940.0,0.0,21940.0,25.0,4200.0,0.0,25.0,5.0,0.0,10.0,385.0,4704.0,5880.0,5880.0,3802500.0,0.0,0.0,0.0,0.0,696.0,580.0,0.0,0.0,4200.0,4200.0,1680.0,0.0,0.0,0.0,77.0,0.0,2.0,0.0,154.0,154.0
2085,0,0,0,0,0,0,1,0,120.0,195.0,19345.0,0.0,15476.0,25.0,5190.0,0.0,25.0,0.0,1320.0,15.0,115.0,6228.0,6228.0,6228.0,3936256.0,149.0,0.0,0.0,283.0,1981.0,1132.0,0.0,1038.0,4152.0,4152.0,2076.0,0.0,0.0,0.0,23.0,0.0,0.0,528.0,46.0,69.0
410,0,0,0,0,0,0,1,0,160.0,144.0,13848.0,0.0,6924.0,36.0,9288.0,0.0,42.0,6.0,2640.0,12.0,198.0,4020.0,4020.0,7740.0,3904576.0,0.0,0.0,0.0,612.0,2754.0,918.0,0.0,1608.0,2412.0,4644.0,3096.0,0.0,0.0,216.0,33.0,2.0,2.0,880.0,66.0,66.0
2650,0,1,0,0,0,0,1,0,50.0,240.0,26400.0,0.0,13200.0,36.0,6708.0,0.0,36.0,0.0,2640.0,12.0,516.0,5184.0,5872.0,8944.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,2202.0,3354.0,2236.0,0.0,0.0,0.0,86.0,0.0,0.0,880.0,172.0,172.0
2867,1,0,0,0,0,0,1,0,70.0,420.0,85260.0,0.0,71050.0,36.0,10806.0,0.0,48.0,6.0,2190.0,12.0,456.0,4879.0,7728.0,12607.0,3837681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,5520.0,9005.0,3602.0,0.0,0.0,0.0,76.0,2.0,2.0,730.0,152.0,152.0
1668,0,0,0,0,0,0,1,0,20.0,305.0,48790.0,0.0,29274.0,25.0,4750.0,0.0,25.0,0.0,1400.0,10.0,180.0,4750.0,4750.0,4750.0,3884841.0,0.0,0.0,0.0,412.0,2884.0,1236.0,0.0,950.0,2850.0,2850.0,1900.0,0.0,0.0,0.0,36.0,0.0,0.0,560.0,72.0,72.0
1161,1,0,0,0,0,0,1,0,160.0,245.0,28119.0,0.0,20085.0,49.0,8750.0,0.0,35.0,0.0,4375.0,21.0,14.0,3125.0,3125.0,6250.0,4028049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,3125.0,6250.0,3750.0,0.0,0.0,0.0,2.0,0.0,0.0,1875.0,6.0,6.0
2122,1,0,0,0,0,0,1,0,20.0,630.0,67494.0,0.0,56245.0,36.0,7200.0,6.0,36.0,0.0,3126.0,18.0,72.0,6000.0,6000.0,6000.0,3980025.0,0.0,0.0,0.0,668.0,2672.0,1670.0,0.0,2400.0,6000.0,6000.0,3600.0,3.0,0.0,0.0,12.0,0.0,0.0,1563.0,36.0,36.0
2539,0,0,0,0,0,0,1,0,80.0,400.0,48000.0,0.0,38400.0,25.0,5705.0,5.0,30.0,0.0,2840.0,10.0,195.0,7987.0,7987.0,7987.0,3869089.0,140.0,0.0,0.0,602.0,4214.0,2408.0,0.0,1141.0,4564.0,4564.0,2282.0,2.0,0.0,0.0,39.0,0.0,0.0,1136.0,78.0,78.0
1047,0,0,0,0,0,0,1,0,120.0,318.0,24258.0,808600.0,12129.0,36.0,6414.0,0.0,24.0,0.0,2640.0,12.0,186.0,6414.0,6414.0,6414.0,3908529.0,0.0,0.0,0.0,1118.0,5590.0,1677.0,0.0,2138.0,3207.0,3207.0,2138.0,0.0,0.0,0.0,31.0,0.0,0.0,880.0,62.0,62.0
1445,1,0,0,0,0,0,1,0,20.0,298.6363636363636,46000.0,0.0,27600.0,25.0,4690.0,5.0,25.0,0.0,1540.0,10.0,165.0,5628.0,5628.0,5628.0,3920400.0,0.0,0.0,0.0,280.0,1960.0,840.0,0.0,938.0,2814.0,2814.0,1876.0,2.0,0.0,145.0,33.0,0.0,0.0,616.0,66.0,66.0
541,1,0,0,0,0,0,1,0,20.0,315.0,65360.0,0.0,65360.0,25.0,5570.0,0.0,30.0,0.0,0.0,10.0,25.0,5570.0,5570.0,5570.0,4016016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5570.0,5570.0,3342.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,10.0
569,1,0,0,0,0,0,1,1,120.0,405.65641952983725,22980.0,0.0,19150.0,36.0,10356.0,0.0,36.0,6.0,3366.0,18.0,6.0,8630.0,8630.0,8630.0,4032064.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,3452.0,8630.0,8630.0,5178.0,0.0,0.0,0.0,1.0,2.0,3.0,1683.0,3.0,3.0
1276,0,0,1,0,0,0,1,0,45.0,354.0,43362.0,0.0,28908.0,36.0,4992.0,0.0,24.0,0.0,3168.0,12.0,324.0,4992.0,4992.0,4992.0,3818116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.0,3328.0,3328.0,2496.0,0.0,0.0,0.0,54.0,0.0,0.0,1584.0,162.0,108.0
918,1,0,0,0,0,0,1,0,70.0,371.0,50085.0,1395225.0,35775.0,49.0,8596.0,0.0,42.0,7.0,1505.0,14.0,637.0,4800.0,5024.0,9824.0,3960100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,3140.0,6140.0,2456.0,0.0,0.0,0.0,91.0,1.0,2.0,430.0,182.0,182.0
326,0,0,0,0,0,0,1,0,20.0,338.0470162748644,59375.0,0.0,59375.0,25.0,6720.0,0.0,35.0,5.0,3430.0,10.0,55.0,6720.0,6720.0,6720.0,3996001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,6720.0,6720.0,2688.0,0.0,0.0,656.0,11.0,2.0,2.0,1372.0,22.0,22.0
1936,0,0,0,0,0,0,1,0,20.0,355.0,42700.0,0.0,25620.0,25.0,4625.0,5.0,25.0,0.0,1260.0,10.0,255.0,7400.0,7400.0,7400.0,4012009.0,0.0,0.0,0.0,114.0,684.0,342.0,0.0,925.0,2775.0,2775.0,2775.0,2.0,0.0,152.0,51.0,0.0,0.0,756.0,153.0,102.0
895,0,0,1,0,0,0,1,0,20.0,256.0,25640.0,0.0,19230.0,16.0,3504.0,0.0,20.0,0.0,1280.0,8.0,200.0,4380.0,4380.0,4380.0,3837681.0,0.0,0.0,0.0,332.0,996.0,996.0,0.0,876.0,2628.0,2628.0,1752.0,0.0,0.0,0.0,50.0,0.0,0.0,640.0,100.0,100.0
257,1,0,0,0,0,0,1,0,85.0,410.0,55525.0,0.0,44420.0,25.0,4825.0,5.0,20.0,0.0,2900.0,10.0,70.0,4350.0,4825.0,4825.0,3984016.0,0.0,0.0,0.0,1740.0,6090.0,3480.0,0.0,1740.0,3860.0,3860.0,1930.0,2.0,0.0,71.0,14.0,0.0,0.0,1160.0,28.0,28.0
1241,0,0,0,0,0,0,1,0,20.0,540.0,79200.0,0.0,66000.0,36.0,9420.0,6.0,30.0,6.0,2646.0,12.0,300.0,8370.0,9420.0,9420.0,3833764.0,374.0,0.0,0.0,1916.0,4790.0,4790.0,0.0,2790.0,7850.0,7850.0,3140.0,2.0,0.0,490.0,50.0,2.0,2.0,882.0,100.0,100.0
1545,0,1,0,0,0,0,1,0,30.0,300.0,42000.0,0.0,21000.0,36.0,5514.0,6.0,30.0,0.0,1170.0,12.0,492.0,7152.0,7352.0,7352.0,3992004.0,0.0,0.0,0.0,299.0,2093.0,897.0,0.0,894.0,2757.0,2757.0,1838.0,2.0,0.0,0.0,82.0,0.0,0.0,390.0,164.0,164.0
1189,1,0,0,0,0,0,1,0,20.0,480.0,66240.0,0.0,55200.0,36.0,7548.0,0.0,30.0,0.0,3168.0,18.0,222.0,8806.0,8806.0,8806.0,4016016.0,288.0,0.0,0.0,1312.0,6560.0,3280.0,0.0,2516.0,6290.0,6290.0,3774.0,0.0,0.0,110.0,37.0,0.0,0.0,1584.0,111.0,111.0
270,1,1,0,0,0,0,1,0,120.0,405.65641952983725,26556.0,0.0,22130.0,36.0,5088.0,6.0,18.0,0.0,2520.0,18.0,36.0,4240.0,4240.0,4240.0,4016016.0,338.0,0.0,0.0,1324.0,3310.0,3310.0,0.0,1696.0,4240.0,4240.0,2544.0,3.0,0.0,160.0,6.0,0.0,0.0,1260.0,18.0,18.0
2066,0,0,0,0,0,0,0,0,60.0,495.0,83895.0,0.0,33558.0,25.0,13270.0,0.0,55.0,5.0,3190.0,10.0,435.0,2684.0,6268.0,10616.0,3984016.0,712.0,0.0,178000.0,534.0,1335.0,534.0,0.0,1342.0,3134.0,5308.0,5308.0,0.0,0.0,384.0,87.0,2.0,2.0,1276.0,174.0,174.0
693,0,1,0,0,0,0,1,0,50.0,300.0,52200.0,0.0,41760.0,25.0,6150.0,0.0,25.0,0.0,2200.0,10.0,495.0,2640.0,4092.0,7380.0,3924361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,2728.0,4920.0,2460.0,0.0,0.0,74.0,99.0,0.0,0.0,880.0,198.0,198.0
1259,0,0,0,0,0,0,1,0,50.0,300.0,54180.0,0.0,54180.0,25.0,7180.0,0.0,35.0,5.0,7440.0,10.0,430.0,4460.0,6270.0,7180.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.0,6270.0,7180.0,2872.0,0.0,0.0,0.0,86.0,4.0,2.0,2976.0,172.0,172.0
2916,0,0,0,0,0,0,1,0,20.0,400.0,66920.0,0.0,26768.0,25.0,6800.0,5.0,40.0,5.0,1680.0,10.0,185.0,5520.0,6800.0,6800.0,3916441.0,194.0,0.0,0.0,119.0,595.0,238.0,0.0,1104.0,2720.0,2720.0,2720.0,2.0,0.0,160.0,37.0,1.0,2.0,672.0,74.0,74.0
2321,1,0,1,0,0,0,1,1,60.0,294.0,96257.0,1581365.0,68755.0,49.0,15484.0,7.0,63.0,7.0,5411.0,21.0,7.0,8500.0,8500.0,11060.0,4024036.0,744.0,0.0,0.0,180.0,300.0,300.0,0.0,5100.0,8500.0,11060.0,6636.0,3.0,0.0,474.0,1.0,3.0,3.0,2319.0,3.0,3.0
1977,0,1,0,0,0,0,1,0,30.0,280.0,22400.0,0.0,13440.0,25.0,5110.0,5.0,20.0,5.0,920.0,10.0,425.0,5110.0,5110.0,5110.0,3802500.0,0.0,0.0,0.0,782.0,1564.0,2346.0,0.0,1022.0,3066.0,3066.0,1022.0,2.0,0.0,0.0,85.0,1.0,2.0,184.0,85.0,170.0
1895,0,0,0,0,0,0,1,0,20.0,405.65641952983725,68292.0,0.0,34146.0,36.0,8244.0,0.0,42.0,6.0,1716.0,12.0,258.0,5650.0,6870.0,6870.0,3857296.0,212.0,0.0,0.0,54.0,432.0,162.0,0.0,1130.0,4122.0,4122.0,2748.0,0.0,0.0,0.0,43.0,1.0,2.0,572.0,86.0,86.0
1240,0,0,0,0,0,0,1,0,20.0,456.0,54720.0,2626560.0,45600.0,36.0,7566.0,6.0,36.0,6.0,2598.0,12.0,300.0,7566.0,7566.0,7566.0,3833764.0,0.0,0.0,0.0,1324.0,7282.0,3310.0,0.0,2522.0,6305.0,6305.0,2522.0,2.0,0.0,0.0,50.0,2.0,2.0,866.0,100.0,100.0
85,0,0,0,0,0,0,0,0,85.0,440.0,58910.0,0.0,35346.0,25.0,5775.0,5.0,30.0,0.0,2880.0,10.0,245.0,7763.0,8085.0,8085.0,3980025.0,0.0,0.0,0.0,1798.0,5394.0,2697.0,0.0,2218.0,3465.0,3465.0,3465.0,2.0,0.0,192.0,49.0,0.0,0.0,1728.0,147.0,98.0
1823,0,0,0,0,0,0,1,0,20.0,340.0,27880.0,0.0,20910.0,16.0,4480.0,4.0,20.0,0.0,2176.0,8.0,184.0,5200.0,5600.0,5600.0,3845521.0,0.0,0.0,0.0,1864.0,4660.0,2796.0,0.0,2080.0,3360.0,3360.0,1120.0,2.0,0.0,168.0,46.0,0.0,0.0,544.0,46.0,92.0
825,1,0,0,0,0,0,1,0,20.0,616.0,91376.0,0.0,57110.0,64.0,14704.0,8.0,56.0,16.0,4192.0,24.0,16.0,9190.0,9190.0,9190.0,4032064.0,704.0,0.0,0.0,2718.0,5436.0,6795.0,0.0,3676.0,9190.0,9190.0,5514.0,3.0,0.0,308.0,2.0,4.0,6.0,1572.0,6.0,6.0
110,1,0,0,0,0,0,1,0,20.0,560.0,56000.0,0.0,40000.0,49.0,10444.0,7.0,42.0,7.0,4172.0,21.0,56.0,7460.0,7460.0,7460.0,4008004.0,0.0,0.0,0.0,1666.0,3332.0,4165.0,0.0,2984.0,7460.0,7460.0,4476.0,3.0,0.0,554.0,8.0,2.0,3.0,1788.0,24.0,24.0
697,0,1,0,0,0,0,1,0,50.0,450.0,78300.0,0.0,46980.0,25.0,6530.0,0.0,30.0,0.0,2360.0,10.0,495.0,1920.0,6480.0,10448.0,4012009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,2430.0,3918.0,3918.0,0.0,0.0,0.0,99.0,0.0,0.0,1416.0,297.0,198.0
2297,0,0,0,0,0,0,1,0,85.0,250.0,33615.0,0.0,20169.0,25.0,3980.0,0.0,25.0,0.0,0.0,10.0,180.0,5572.0,5572.0,5572.0,3884841.0,0.0,0.0,0.0,0.0,7164.0,2388.0,0.0,0.0,2388.0,2388.0,1592.0,0.0,0.0,129.0,36.0,0.0,0.0,0.0,72.0,72.0
1231,0,0,0,0,0,0,1,0,20.0,375.0,39375.0,0.0,31500.0,25.0,5720.0,5.0,30.0,0.0,2280.0,10.0,235.0,6864.0,6864.0,6864.0,3845521.0,272.0,0.0,0.0,1144.0,5148.0,2288.0,0.0,2288.0,4576.0,4576.0,2288.0,2.0,0.0,0.0,47.0,0.0,0.0,912.0,94.0,94.0
1355,0,0,0,0,0,0,1,0,50.0,338.0470162748644,45720.0,0.0,36576.0,25.0,7525.0,5.0,40.0,0.0,1200.0,10.0,340.0,4415.0,4940.0,7525.0,3928324.0,0.0,0.0,0.0,399.0,2793.0,1596.0,0.0,883.0,3952.0,6020.0,3010.0,2.0,0.0,0.0,68.0,0.0,0.0,480.0,136.0,136.0
968,1,0,0,0,0,0,1,0,20.0,765.0,131409.0,0.0,73005.0,81.0,16542.0,9.0,72.0,9.0,6885.0,36.0,27.0,9190.0,9190.0,9190.0,4024036.0,1752.0,0.0,0.0,3780.0,3780.0,6300.0,0.0,5514.0,9190.0,9190.0,7352.0,4.0,0.0,540.0,3.0,3.0,4.0,3060.0,12.0,12.0
